x,c1,c2,c3,dc1,dc2,dc3,flux1,flux2,flux3
-0.45499999999999996,0.6,1.8674717018364828e-29,4.402019368918867e-30,-1.1716876430956385e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.45375,0.6,2.616183598556768e-29,6.166899545408332e-30,1.5202615422496543e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4525,0.6,3.6618375860591805e-29,8.63174361964995e-30,2.0397597777612645e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.45125000000000004,0.6,5.1209025499752e-29,1.2071099582627424e-29,2.332771881355729e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.44999999999999996,0.6,7.155012917883933e-29,1.6865984011883003e-29,-2.230907470101786e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.44875,0.6,9.988280141651914e-29,2.3544691109386796e-29,1.7691075306392365e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4475,0.6,1.3931160398205351e-28,3.283905734123113e-29,1.8919274935017359e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.44625000000000004,0.6,1.9413331059914395e-28,4.576196349746726e-29,1.195821537937976e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.44499999999999995,0.6,2.7028934367806175e-28,6.371399167197974e-29,2.185046615943922e-07,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.44375,0.6,3.759878287559812e-28,8.863006898264201e-29,-1.4589169300707295e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4425,0.6,5.225580640525722e-28,1.231809028930815e-28,-4.7576706782051335e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.44125000000000003,0.6,7.256231538394386e-28,1.7104942419690316e-28,5.027607455092925e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.43999999999999995,0.6,1.0067077830037976e-27,2.3730981661855253e-28,4.475975598551748e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.43875,0.6,1.3954405607721012e-27,3.2894672091581687e-28,-3.65941670705431e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4375,0.6,1.9325680112406898e-27,4.5556579422863895e-28,-7.012454762068963e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.43625,0.6,2.6740755038972427e-27,6.303652478300439e-28,-4.524364762972688e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.43499999999999994,0.6,3.696816433392702e-27,8.714629845947951e-28,1.021024972750314e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.43374999999999997,0.6,5.1061945175705226e-27,1.203707809289553e-27,-5.462867504464839e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4325,0.6,7.046638294550752e-27,1.6611489819100283e-27,6.350684276586174e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.43125,0.6,9.715869382031643e-27,2.2904002824185777e-27,-8.694961185877931e-07,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.42999999999999994,0.6,1.3384320471980996e-26,3.1552183346601015e-27,-2.3362287523016037e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.42874999999999996,0.6,1.8421537105347065e-26,4.34272768385702e-27,1.1329357365784884e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4275,0.6,2.5332041530154558e-26,5.971877068266881e-27,-1.909192217099669e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.42625,0.6,3.480400432385263e-26,8.204915903108909e-27,-1.2626996527507668e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.42499999999999993,0.6,4.777523609845866e-26,1.126295516905654e-26,-2.249579220997093e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.42374999999999996,0.6,6.552257923687067e-26,1.5447046673779272e-26,5.262020740514442e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4225,0.6,8.978288401884198e-26,2.1166711077501225e-26,-3.8741560806941215e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.42125,0.6,1.229165757501033e-25,2.8978510875433885e-26,6.313854761520927e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.42000000000000004,0.6,1.6812860080506341e-25,3.9638156642185306e-26,6.629766128110578e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.41874999999999996,0.6,2.2976660081171944e-25,5.417082903675007e-26,-1.3186527334810371e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4175,0.6,3.137229322717421e-25,7.396599608711674e-26,6.351962641344871e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.41625,0.6,4.279761904598969e-25,1.0090513894061597e-25,-1.644013705235159e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.41500000000000004,0.6,5.833199634297449e-25,1.3753364715554034e-25,-1.1957920523218427e-07,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.41374999999999995,0.6,7.943426310383008e-25,1.872919421266306e-25,-7.431362941637093e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4125,0.6,1.080743454812076e-24,2.548259461404112e-25,-1.6198029577674863e-05,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.41125,0.6,1.4690987229360367e-24,3.464037473139114e-25,-4.446461744281912e-06,-6.4373016357421875e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.41000000000000003,0.6,1.9952296275769383e-24,4.70474262450735e-25,-1.4204636549021704e-06,-6.437301635742187e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.40874999999999995,0.6,2.7073739046093035e-24,6.384155905000207e-25,-2.8446296380945558e-05,-6.437301635742187e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4075,0.6,3.670430074968445e-24,8.655365283818371e-25,1.2937174789047787e-05,-6.437301635742187e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.40625,0.6,4.971631683791511e-24,1.1724156397681245e-24,-1.2350577162388681e-06,-6.437301635742187e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.405,0.6,6.728126202590976e-24,1.5866899733341609e-24,-1.3808446611878336e-05,-6.437301635742186e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.40374999999999994,0.6,9.097088397795181e-24,2.145442186597217e-24,8.081288246807543e-06,-6.437301635742185e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.40249999999999997,0.6,1.2289203003482003e-23,2.898383291363489e-24,6.333801719753538e-06,-6.437301635742185e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.40125,0.6,1.6586622248808023e-23,3.912092233442384e-24,-1.3831995447236908e-05,-6.437301635742183e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.4,0.6,2.2366860868593427e-23,5.275657952175203e-24,-9.143373111878387e-07,-6.437301635742182e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.39874999999999994,0.6,3.0134561758291233e-23,7.108180852756839e-24,-1.1855402959037715e-05,-6.437301635742181e-06,1.571374505101855e-05,0.0,0.0,0.0
-0.39749999999999996,0.6,4.0563684859493666e-23,9.568737165860753e-24,4.893357333993057e-06,-6.437301635742178e-06,1.5713745051018554e-05,0.0,0.0,0.0
-0.39625,0.6,5.455348648957465e-23,1.2869602446264477e-23,-5.650834006606462e-06,-6.437301635742175e-06,1.5713745051018554e-05,0.0,0.0,0.0
-0.395,0.6,7.330272661677734e-23,1.729378381809705e-23,-1.8479109470180934e-05,-6.4373016357421706e-06,1.5713745051018554e-05,0.0,0.0,0.0
-0.39374999999999993,0.6,9.840794637640839e-23,2.3218243224112856e-23,2.117381034685231e-06,-6.437301635742165e-06,1.5713745051018558e-05,0.0,0.0,0.0
-0.39249999999999996,0.6,1.319935001476522e-22,3.114463027582971e-23,8.76669167089962e-06,-6.437301635742156e-06,1.5713745051018558e-05,0.0,0.0,0.0
-0.39125,0.6,1.7688343945644875e-22,4.173991509990993e-23,-3.2543028875909303e-06,-6.437301635742146e-06,1.571374505101856e-05,0.0,0.0,0.0
-0.39,0.6,2.368285036587167e-22,5.589006016500438e-23,-8.19967865888339e-06,-6.4373016357421324e-06,1.5713745051018564e-05,0.0,0.0,0.0
-0.38875000000000004,0.6,3.168056005514812e-22,7.477084917044829e-23,1.6126709529271374e-05,-6.437301635742114e-06,1.5713745051018568e-05,0.0,0.0,0.0
-0.38749999999999996,0.6,4.2341255167858375e-22,9.994127043252252e-23,-1.1508013702714403e-05,-6.437301635742089e-06,1.5713745051018575e-05,0.0,0.0,0.0
-0.38625,0.6,5.653879118111044e-22,1.3346652229063702e-22,3.129807600048492e-06,-6.437301635742057e-06,1.571374505101858e-05,0.0,0.0,0.0
-0.385,0.6,7.542948414879974e-22,1.780798861208496e-22,8.105835613945053e-07,-6.437301635742014e-06,1.571374505101859e-05,0.0,0.0,0.0
-0.38375000000000004,0.6,1.0054199514661192e-21,2.3739555037823244e-22,-1.1508502314534528e-05,-6.437301635741957e-06,1.5713745051018605e-05,0.0,0.0,0.0
-0.38249999999999995,0.6,1.3389535700733566e-21,3.161881630153215e-22,-8.959993034141348e-07,-6.437301635741881e-06,1.5713745051018622e-05,0.0,0.0,0.0
-0.38125,0.6,1.7815380693271657e-21,4.20759693314942e-22,3.7981795306488437e-06,-6.437301635741781e-06,1.5713745051018646e-05,0.0,0.0,0.0
-0.38,0.6,2.368297090792392e-21,5.594204250948786e-22,1.2284291261349292e-05,-6.437301635741649e-06,1.571374505101868e-05,0.0,0.0,0.0
-0.37875000000000003,0.6,3.1454924990219473e-21,7.431190036989113e-22,-4.8485514204182615e-06,-6.437301635741474e-06,1.571374505101872e-05,0.0,0.0,0.0
-0.37749999999999995,0.6,4.173999925714441e-21,9.862669632909866e-22,3.941615394667064e-06,-6.437301635741245e-06,1.5713745051018775e-05,0.0,0.0,0.0
-0.37625,0.6,5.533850765061521e-21,1.3078167690809586e-21,4.20870615696598e-06,-6.4373016357409415e-06,1.5713745051018846e-05,0.0,0.0,0.0
-0.375,0.6,7.330162181483075e-21,1.7326700218711473e-21,-4.208877132289929e-06,-6.437301635740542e-06,1.571374505101894e-05,0.0,0.0,0.0
-0.37375,0.6,9.70087189421883e-21,2.293515246815078e-21,-7.142148641652201e-07,-6.4373016357400166e-06,1.5713745051019066e-05,0.0,0.0,0.0
-0.37249999999999994,0.6,1.282681735866824e-20,3.0332241096946933e-21,-1.1072994834681597e-05,-6.437301635739326e-06,1.571374505101923e-05,0.0,0.0,0.0
-0.37124999999999997,0.6,1.694485734373185e-20,4.0079728768426055e-21,-7.40376595298693e-06,-6.43730163573842e-06,1.5713745051019442e-05,0.0,0.0,0.0
-0.37,0.6,2.2364937873352462e-20,5.291304898997456e-21,6.317242578961262e-06,-6.437301635737231e-06,1.5713745051019723e-05,0.0,0.0,0.0
-0.36875,0.6,2.9492266916344244e-20,6.97941297791553e-21,-8.735422990905659e-06,-6.437301635735672e-06,1.5713745051020096e-05,0.0,0.0,0.0
-0.36749999999999994,0.6,3.885609947743899e-20,9.198001661178623e-21,-1.705304805109806e-05,-6.437301635733632e-06,1.5713745051020577e-05,0.0,0.0,0.0
-0.36624999999999996,0.6,5.114706777619517e-20,1.2111193907809775e-20,5.600093173163106e-06,-6.437301635730962e-06,1.571374505102121e-05,0.0,0.0,0.0
-0.365,0.6,6.726554662612233e-20,1.5933080688211717e-20,4.437453325544078e-06,-6.437301635727473e-06,1.571374505102204e-05,0.0,0.0,0.0
-0.36375,0.6,8.838425581229797e-20,2.094268423303695e-20,3.6785350612513808e-06,-6.437301635722916e-06,1.5713745051023125e-05,0.0,0.0,0.0
-0.36249999999999993,0.6,1.1602921224453611e-19,2.750332641097172e-20,6.499113440125161e-06,-6.437301635716971e-06,1.5713745051024538e-05,0.0,0.0,0.0
-0.36124999999999996,0.6,1.521843095533029e-19,3.608767656945862e-20,9.101198623436186e-08,-6.4373016357092235e-06,1.571374505102638e-05,0.0,0.0,0.0
-0.36,0.6,1.9942629084657763e-19,4.731011525414175e-20,-8.30517583059494e-06,-6.437301635699134e-06,1.571374505102878e-05,0.0,0.0,0.0
-0.35875,0.6,2.61098779263446e-19,6.196851331392391e-20,-1.3814784802230008e-05,-6.437301635686006e-06,1.5713745051031907e-05,0.0,0.0,0.0
-0.35750000000000004,0.6,3.4153645170585297e-19,8.10981176572085e-20,-1.0616709258942896e-06,-6.4373016356689446e-06,1.5713745051035976e-05,0.0,0.0,0.0
-0.35624999999999996,0.6,4.463535239360935e-19,1.060409904419626e-19,1.2306779491450588e-05,-6.437301635646787e-06,1.571374505104126e-05,0.0,0.0,0.0
-0.355,0.6,5.828146371279041e-19,1.385354122414805e-19,-4.644024089418476e-06,-6.4373016356180396e-06,1.5713745051048123e-05,0.0,0.0,0.0
-0.35375,0.6,7.603112202040663e-19,1.8083088807409977e-19,-8.466025520264553e-06,-6.437301635580776e-06,1.5713745051057027e-05,0.0,0.0,0.0
-0.35250000000000004,0.6,9.909727301109925e-19,2.358359594298519e-19,1.2136523314210895e-05,-6.437301635532521e-06,1.5713745051068567e-05,0.0,0.0,0.0
-0.35124999999999995,0.6,1.2904501974465612e-18,3.073080157513209e-19,6.051861881236025e-06,-6.437301635470086e-06,1.5713745051083515e-05,0.0,0.0,0.0
-0.35,0.6,1.6789196723762288e-18,4.0009682918524844e-19,2.1685464333838633e-06,-6.437301635389382e-06,1.5713745051102858e-05,0.0,4.336808689942018e-20,0.0
-0.34875,0.6,2.1823660340303232e-18,5.204567507023139e-19,7.533908381962146e-07,-6.43730163528516e-06,1.5713745051127862e-05,0.0,4.336808689942018e-20,0.0
-0.34750000000000003,0.6,2.8342238960248106e-18,6.764465854277331e-19,-3.5137324003766287e-06,-6.43730163515069e-06,1.5713745051160165e-05,0.0,4.336808689942018e-20,0.0
-0.34624999999999995,0.6,3.6774728889274254e-18,8.78441339119109e-19,1.1642496510142142e-05,-6.437301634977354e-06,1.5713745051201852e-05,0.0,4.336808689942018e-20,2.168404344971009e-20
-0.345,0.6,4.76731052558219e-18,1.1397865845325868e-18,2.4141382913174743e-06,-6.437301634754127e-06,1.5713745051255615e-05,0.0,8.673617379884036e-20,2.168404344971009e-20
-0.34375,0.6,6.174558529985381e-18,1.4776344989723292e-18,9.104700314531209e-06,-6.437301634466915e-06,1.571374505132489e-05,0.0,8.673617379884036e-20,2.168404344971009e-20
-0.3425,0.6,7.989999649001673e-18,1.9140111293580526e-18,-1.3667240730954644e-05,-6.4373016340977205e-06,1.5713745051414068e-05,0.0,1.3010426069826053e-19,2.168404344971009e-20
-0.34124999999999994,0.6,1.03298937065858e-17,2.4771777228982582e-18,-2.5819148075939724e-06,-6.4373016336235845e-06,1.5713745051528783e-05,0.0,1.7347234759768072e-19,4.336808689942018e-20
-0.33999999999999997,0.6,1.3342986665948738e-17,3.2033657413867344e-18,2.080753876424715e-06,-6.437301633015244e-06,1.571374505167622e-05,0.0,2.168404344971009e-19,4.336808689942018e-20
-0.33875,0.6,1.721940805105294e-17,4.138986361114438e-18,1.7300881316942583e-06,-6.437301632235437e-06,1.5713745051865557e-05,0.0,3.0222135558033437e-19,6.505213034913026e-20
-0.3375,0.6,2.2201954365402855e-17,5.3434419850961926e-18,3.979658896173728e-06,-6.4373016312367684e-06,1.57137450521085e-05,0.0,3.889575293791747e-19,8.673617379884036e-20
-0.33624999999999994,0.6,2.860038424949914e-17,6.8927009852017935e-18,-3.3268866969611006e-06,-6.437301629959002e-06,1.5713745052419974e-05,0.0,4.756937031780151e-19,1.0842021724855044e-19
-0.33499999999999996,0.6,3.6809511383854586e-17,8.8838393353579e-18,-4.027740370432412e-06,-6.4373016283256636e-06,1.5713745052818987e-05,0.0,6.057979638762756e-19,1.517883041479706e-19
-0.33375,0.6,4.7332081432869154e-17,1.1440806230966757e-17,5.165304300499134e-07,-6.437301626239754e-06,1.5713745053329728e-05,0.0,7.792703114739563e-19,1.951563910473908e-19
-0.3325,0.6,6.080766936310376e-17,1.4721738015392147e-17,-3.1468324328576556e-06,-6.437301623578363e-06,1.571374505398296e-05,0.0,1.0394788328704774e-18,2.371692252312041e-19
-0.33124999999999993,0.6,7.804914528002548e-17,1.8928229256778277e-17,2.608695470961402e-06,-6.437301620185894e-06,1.5713745054817775e-05,0.0,1.2983321015513915e-18,3.0222135558033437e-19
-0.32999999999999996,0.6,1.0008864535264465e-16,2.4317076020713944e-17,4.14800943753524e-06,-6.437301615865566e-06,1.571374505588381e-05,0.0,1.6872896309305663e-18,4.106415728288848e-19
-0.32875,0.6,1.2823546773852064e-16,3.121513974485401e-17,3.2919944733773815e-07,-6.4373016103687565e-06,1.571374505724404e-05,0.0,2.120970499924768e-18,5.190617900774352e-19
-0.3275,0.6,1.6414891422615702e-16,4.0038147484966826e-17,-4.611066449159063e-06,-6.437301603381655e-06,1.571374505897832e-05,0.0,2.7267684638010435e-18,6.708500942254059e-19
-0.32625000000000004,0.6,2.099298443127156e-16,5.13144542149104e-17,-2.3240800234473363e-06,-6.4373015945085305e-06,1.571374506118781e-05,0.0,3.4626706883755798e-18,8.436448154652831e-19
-0.32499999999999996,0.6,2.682356337135131e-16,6.571505599406404e-17,-5.283441900432753e-06,-6.437301583250886e-06,1.57137450640006e-05,0.0,4.415413347447217e-18,1.082169293412094e-18
-0.32375,0.6,3.4242437568640686e-16,8.409147247554144e-17,-6.749637872370556e-06,-6.437301568981325e-06,1.5713745067578726e-05,0.0,5.627009275199768e-18,1.385068275350232e-18
-0.3225,0.6,4.36735582329927e-16,1.0752353001847986e-16,1.494261290261708e-05,-6.437301550911032e-06,1.571374507212706e-05,0.0,7.14218181124826e-18,1.7523417612796967e-18
-0.32125000000000004,0.6,5.565163969713356e-16,1.3737959328599e-16,8.889286403678048e-07,-6.437301528049244e-06,1.5713745077904413e-05,0.0,9.046311876675928e-18,2.228713090815515e-18
-0.31999999999999995,0.6,7.085044946988776e-16,1.7539243945499321e-16,1.2741597026042684e-05,-6.437301499152673e-06,1.571374508523759e-05,0.0,1.151287181908045e-17,2.835188681049594e-18
-0.31875,0.6,9.011815198411137e-16,2.2375477718345903e-16,-9.050793206684805e-07,-6.437301462662877e-06,1.5713745094538887e-05,0.0,1.4544572143893043e-17,3.613781366165747e-18
-0.3175,0.6,1.1452142012926347e-15,2.8523942233898164e-16,-2.2744097246535443e-06,-6.437301416627969e-06,1.571374510632819e-05,0.0,1.8439568448547215e-17,4.588208068687094e-18
-0.31625000000000003,0.6,1.4540043387682753e-15,3.6335040415181084e-16,7.294962075823069e-06,-6.437301358606072e-06,1.57137451212606e-05,0.0,2.333067549917245e-17,5.8214880398893555e-18
-0.31499999999999995,0.6,1.844373835762124e-15,4.625128513172639e-16,3.7911244948340786e-06,-6.437301285545129e-06,1.571374514016109e-05,0.0,2.947674656444965e-17,7.379351036479465e-18
-0.31375,0.6,2.3374170757946407e-15,5.883114757630838e-16,-6.6580889720240854e-06,-6.4373011936342665e-06,1.5713745164067925e-05,0.0,3.722337108685858e-17,9.349210858614066e-18
-0.3125,0.6,2.9595604491031746e-15,7.477899302015182e-16,-8.341151870038738e-07,-6.437301078119654e-06,1.5713745194287066e-05,0.0,4.6918849014310204e-17,1.1859138887918008e-17
-0.31125,0.6,3.743878038253769e-15,9.498263857254648e-16,-8.831247856540875e-06,-6.437300933077629e-06,1.571374523246016e-05,0.0,5.912425497106578e-17,1.499722655090574e-17
-0.30999999999999994,0.6,4.73172371434962e-15,1.2056045030488193e-15,2.9551898739133583e-06,-6.43730075113306e-06,1.571374528064989e-05,0.0,7.444538692100156e-17,1.8957952612266847e-17
-0.30874999999999997,0.6,5.974753581255125e-15,1.5292037152607495e-15,6.543474981353516e-07,-6.4373005231148455e-06,1.5713745341446203e-05,0.0,9.36181470886921e-17,2.3956124627425025e-17
-0.3075,0.6,7.537429314728703e-15,1.938338558205013e-15,-6.2766999772771405e-06,-6.437300237628187e-06,1.571374541809948e-05,0.0,1.1763864622010845e-16,3.0253306370492397e-17
-0.30625,0.6,9.500113204610981e-15,2.4552838757509976e-15,-1.0644539654865188e-05,-6.4372998805318755e-06,1.5713745514685887e-05,0.0,1.4771848024300317e-16,3.81523968234071e-17
-0.30499999999999994,0.6,1.1962891044037462e-14,3.1080316993843436e-15,-1.0951318064423055e-05,-6.437299434292829e-06,1.5713745636313994e-05,0.0,1.8528473026691029e-16,4.810605039318183e-17
-0.30374999999999996,0.6,1.5050292047739496e-14,3.9317385915161604e-15,8.790629900627588e-07,-6.437298877189903e-06,1.5713745789385828e-05,0.0,2.321561454361742e-16,6.063536174896745e-17
-0.3025,0.6,1.8917118399925987e-14,4.970544097910187e-15,4.488000985528162e-06,-6.437298182326377e-06,1.571374598193578e-05,0.0,2.906258133456019e-16,7.63454512282824e-17
-0.30125,0.6,2.375564651010844e-14,6.279873951044998e-15,2.156628848046692e-06,-6.437297316421169e-06,1.5713746224072338e-05,0.0,3.635058833800775e-16,9.605895722950008e-17
-0.29999999999999993,0.6,2.9804492213902066e-14,7.929356721864902e-15,5.169710900916196e-06,-6.437296236030959e-06,1.5713746531245638e-05,0.0,4.542603814806923e-16,1.2079164166296786e-16
-0.29874999999999996,0.6,3.735946742420759e-14,1.0006432711427245e-14,-1.0597026080096708e-05,-6.437294905511028e-06,1.571374690195458e-05,0.0,5.671285381418644e-16,1.51821507839503e-16
-0.2975,0.6000000000000006,4.675201232463392e-14,1.2579607579931333e-14,2.16831747097736e-06,-6.437293289560445e-06,1.5713747321320648e-05,9.993633524885137e-18,7.068266328139061e-16,1.9010129841817713e-16
-0.29625,0.6000000000000028,5.838232535874291e-14,1.571783691711902e-14,1.101005775262778e-05,-6.437291299733451e-06,1.5713747824013967e-05,4.137315490204685e-17,8.791117790327152e-16,2.365803679262729e-16
-0.29500000000000004,0.6000000000000062,7.279462991580813e-14,1.9566058844014922e-14,-1.081636370482429e-05,-6.437288824485659e-06,1.5713748458456603e-05,9.230626245998463e-17,1.0916845227283701e-15,2.9335868044662316e-16
-0.29374999999999996,0.6000000000000109,9.066028550405234e-14,2.4303114700181566e-14,2.1756130476497873e-06,-6.437285754378978e-06,1.571374925126228e-05,1.610609432281529e-16,1.3540682247334402e-15,3.6292447996508213e-16
-0.2925,0.6000000000000167,1.1280682606166857e-13,3.015025257610278e-14,-6.097321347582517e-06,-6.4372819484101074e-06,1.5713750243194894e-05,2.475477505273216e-16,1.677985821037925e-15,4.484375381880873e-16
-0.29125,0.6000000000000237,1.402594532809148e-13,3.7387733505724404e-14,-4.072795664208439e-06,-6.437277234880619e-06,1.571375148318469e-05,3.4976633134925495e-16,2.0777623328457893e-15,5.538341866281188e-16
-0.29000000000000004,0.6000000000000318,1.7427798058369007e-13,4.6360354968174546e-14,-1.0957778546954914e-05,-6.43727140354289e-06,1.571375303210004e-05,4.678088428786142e-16,2.571007913943629e-15,6.839404802054527e-16
-0.28874999999999995,0.6000000000000406,2.1641659758985616e-13,5.750143686302938e-14,3.944037100126869e-06,-6.4372641926576464e-06,1.5713754970773198e-05,5.949776261948702e-16,3.1794038972757233e-15,8.447906816363288e-16
-0.2875,0.6000000000000502,2.685809468305046e-13,7.134364945150888e-14,5.412424970960762e-06,-6.437255323262378e-06,1.5713757349800586e-05,7.328393534372646e-16,3.929255738052001e-15,1.043765497209942e-15
-0.28625,0.6000000000000618,3.330369365942431e-13,8.845777552275721e-14,1.2854273799507182e-06,-6.437244464130641e-06,1.5713760215295635e-05,9.004326147546426e-16,4.851806077125348e-15,1.288715228281445e-15
-0.28500000000000003,0.6000000000000769,4.125535218696095e-13,1.0952935183845757e-13,2.340748121479738e-08,-6.437231115350128e-06,1.5713763737877875e-05,1.1165303707635909e-15,5.9849138991062424e-15,1.5889884080830945e-15
-0.28374999999999995,0.600000000000095,5.10623045508718e-13,1.3552290403869697e-13,2.175018650557181e-06,-6.437214693091871e-06,1.5713768101756095e-05,1.3744403835544428e-15,7.376263770793311e-15,1.957758093010589e-15
-0.2825,0.600000000000117,6.314640240916287e-13,1.6756179179732018e-13,-2.4172273407246994e-06,-6.437194574838788e-06,1.5713773422110912e-05,1.6862515073504113e-15,9.083140869222545e-15,2.4103223757176994e-15
-0.28125,0.6000000000001443,7.801811872527384e-13,2.0695623256975332e-13,-5.444879514146341e-07,-6.4371699100019375e-06,1.5713779950115723e-05,2.0720404558804973e-15,1.1174473347509705e-14,2.9643117387817553e-15
-0.28,0.6000000000001771,9.631050063197967e-13,2.554295505691566e-13,7.118465051773787e-06,-6.437139690532524e-06,1.5713787964027123e-05,2.532590565214321e-15,1.373541037852366e-14,3.642938273089314e-15
-0.27874999999999994,0.6000000000002172,1.1878649221669625e-12,3.149785055125321e-13,3.6502718441363905e-06,-6.437102755944537e-06,1.5713797728235188e-05,3.095291492734298e-15,1.686797674194801e-14,4.472899101885114e-15
-0.27749999999999997,0.6000000000002668,1.4637557949798124e-12,3.880448750400071e-13,4.357351096343563e-06,-6.437057580416593e-06,1.5713809703929594e-05,3.785434964619083e-15,2.0695999167902323e-14,5.4866864090258316e-15
-0.27625,0.6000000000003268,1.8021906963577378e-12,4.777206143457294e-13,7.11997740070909e-06,-6.437002417374006e-06,1.571382432612463e-05,4.618766306918598e-15,2.5370607307714786e-14,6.725338601992759e-15
-0.275,0.6000000000004003,2.216881744920778e-12,5.875729122922869e-13,-5.489277609483168e-06,-6.436935141962429e-06,1.5713842138990755e-05,5.633967142641694e-15,3.1072608136679944e-14,8.235798924349085e-15
-0.27374999999999994,0.6000000000004897,2.72459689880609e-12,7.220761766382328e-13,7.961794443706435e-07,-6.436853139474953e-06,1.571386385941565e-05,6.862864226561682e-15,3.8021960525793513e-14,1.0076820969448161e-14
-0.27249999999999996,0.6000000000005988,3.345598728567019e-12,8.865697349889648e-13,-7.502108987906306e-06,-6.436753307104125e-06,1.5713890287314377e-05,8.356661716779624e-15,4.6483140687253453e-14,1.2318039654696939e-14
-0.27125,0.600000000000732,4.104482777683019e-12,1.0875692643932615e-12,1.8514143240822855e-06,-6.436631846256818e-06,1.5713922450418754e-05,1.0170312400407943e-14,5.6775478686921925e-14,1.504409932132772e-14
-0.27,0.6000000000008942,5.031039162936518e-12,1.3329730244245437e-12,-4.014434232744691e-06,-6.436484218567943e-06,1.5713961545463914e-05,1.2370239923543968e-14,6.928397742675396e-14,1.835703897917762e-14
-0.26874999999999993,0.6000000000010917,6.161278168247692e-12,1.6323114254225418e-12,-1.9447433555128937e-06,-6.436304972109358e-06,1.5714009003964006e-05,1.5036610194821276e-14,8.44715939449063e-14,2.237939854591274e-14
-0.26749999999999996,0.6000000000013317,7.538704396937161e-12,1.997090095506521e-12,7.2169838093364785e-06,-6.436087531317525e-06,1.5714066567801336e-05,1.826202221128642e-14,1.0289463779709213e-13,2.7258314420734732e-14
-0.26625,0.6000000000016241,9.215851242002402e-12,2.441211768178805e-12,1.7899118368931782e-06,-6.435824005825868e-06,1.571413632121365e-05,2.2173249022462704e-14,1.2522167683196376e-13,3.317068435247997e-14
-0.265,0.6000000000019796,1.1256060377097646e-11,2.9814242160298826e-12,3.650043960141246e-06,-6.435504919472432e-06,1.5714220772916437e-05,2.6905753558285894e-14,1.5225443112222916e-13,4.032851120107719e-14
