x,c1,c2,dc1,dc2,flux1,flux2
-0.745,0.6,-4.675543906439631e-103,0.00013764839723706245,2.3365020751953125e-05,0.0,0.0
-0.74375,0.6,-9.894311567572643e-103,1.8163395288866017e-05,2.3365020751953125e-05,0.0,0.0
-0.7424999999999999,0.6,-2.091597823466505e-102,-3.192174021154642e-05,2.3365020751953125e-05,0.0,0.0
-0.74125,0.6,-4.416819410274639e-102,-0.00010202209372539072,2.3365020751953125e-05,0.0,0.0
-0.74,0.6,-9.317076713854256e-102,-5.843667030334472e-05,2.3365020751953125e-05,0.0,0.0
-0.73875,0.6,-1.9633059001681278e-101,-4.9096189439296714e-05,2.3365020751953125e-05,0.0,0.0
-0.7375,0.6,-4.132703500182849e-101,8.90103401616216e-05,2.3365020751953125e-05,0.0,0.0
-0.7362500000000001,0.6,-8.689968537304073e-101,-7.32570367003791e-05,2.3365020751953125e-05,0.0,0.0
-0.735,0.6,-1.8253222307450654e-100,0.000134794839322567,2.3365020751953125e-05,0.0,0.0
-0.73375,0.6,-3.829992894532656e-100,-2.3124574045650666e-05,2.3365020751953125e-05,0.0,0.0
-0.7324999999999999,0.6,-8.027737850475286e-100,3.0593812465667724e-05,2.3365020751953125e-05,0.0,0.0
-0.73125,0.6,-1.6808342396862502e-99,-2.688265347387639e-05,2.3365020751953125e-05,0.0,0.0
-0.73,0.6,-3.5155459851865946e-99,-5.147074460983277e-05,2.3365020751953125e-05,0.0,0.0
-0.72875,0.6,-7.345080729543463e-99,-4.0545212021097536e-05,2.3365020751953125e-05,0.0,0.0
-0.7275,0.6,-1.53297812686138e-98,4.957734053954483e-05,2.3365020751953125e-05,0.0,0.0
-0.7262500000000001,0.6,-3.1960284577800333e-98,8.028270797803999e-06,2.3365020751953125e-05,0.0,0.0
-0.725,0.6,-6.656107258338885e-98,-8.538197726011274e-06,2.3365020751953125e-05,0.0,0.0
-0.72375,0.6,-1.3847286557639592e-97,7.72448923671618e-06,2.3365020751953125e-05,0.0,0.0
-0.7224999999999999,0.6,-2.8776862420041803e-97,-9.195141216740012e-05,2.3365020751953125e-05,0.0,0.0
-0.72125,0.6,-5.973877222630193e-97,-3.6238749157637355e-05,2.3365020751953125e-05,0.0,0.0
-0.72,0.6,-1.2388049552952315e-96,3.752304077148438e-05,2.3365020751953125e-05,0.0,0.0
-0.71875,0.6,-2.5661560453701366e-96,-5.190252704778686e-05,2.3365020751953125e-05,0.0,0.0
-0.7175,0.6,-5.310022647685633e-96,3.75849649682641e-05,2.3365020751953125e-05,0.0,0.0
-0.71625,0.6,-1.0975961245032603e-95,3.707880650879816e-05,2.3365020751953125e-05,0.0,0.0
-0.715,0.6,-2.266320526807197e-95,-5.372439906001092e-05,2.3365020751953125e-05,0.0,0.0
-0.71375,0.6,-4.674469937357552e-95,1.0574860570486624e-05,2.3365020751953125e-05,0.0,0.0
-0.7124999999999999,0.6,-9.631088552006993e-95,-7.683015428483483e-06,2.3365020751953125e-05,0.0,0.0
-0.7112499999999999,0.6,-1.9822117278063055e-94,3.4597664235625413e-05,2.3365020751953125e-05,0.0,0.0
-0.71,0.6,-4.0752669364902905e-94,-7.125362873077392e-05,2.3365020751953125e-05,0.0,0.0
-0.70875,0.6,-8.369376943175255e-94,-2.3679437497630715e-05,2.3365020751953125e-05,0.0,0.0
-0.7075,0.6,-1.7169629975591122e-93,-2.8129601683467628e-05,2.3365020751953125e-05,0.0,0.0
-0.70625,0.6,-3.518513127672378e-93,-7.182355999248104e-05,2.3365020751953125e-05,0.0,0.0
-0.7050000000000001,0.6,-7.2025708634372785e-93,-0.0001622397680580616,2.3365020751953125e-05,0.0,0.0
-0.70375,0.6,-1.472806591399541e-92,1.4486054633744058e-05,2.3365020751953125e-05,0.0,0.0
-0.7025,0.6,-3.0083849279158568e-92,-7.322617296129464e-05,2.3365020751953125e-05,0.0,0.0
-0.7012499999999999,0.6,-6.138330739424788e-92,2.190257872920483e-05,2.3365020751953125e-05,0.0,0.0
-0.7,0.6,-1.2511116002313533e-91,0.00011302232742309569,2.3365020751953125e-05,0.0,0.0
-0.69875,0.6,-2.547243078331832e-91,2.07418871158734e-05,2.3365020751953125e-05,0.0,0.0
-0.6975,0.6,-5.180515686427564e-91,3.8871308993548156e-05,2.3365020751953125e-05,0.0,0.0
-0.69625,0.6,-1.052455023588771e-90,4.6047329783905304e-05,2.3365020751953125e-05,0.0,0.0
-0.6950000000000001,0.6,-2.135805669879365e-90,1.729414895176888e-05,2.3365020751953125e-05,0.0,0.0
-0.69375,0.6,-4.329594753744144e-90,-1.3694434892386192e-06,2.3365020751953125e-05,0.0,0.0
-0.6925,0.6,-8.76717695324622e-90,-4.566815881058574e-05,2.3365020751953125e-05,0.0,0.0
-0.6912499999999999,0.6,-1.773368506109045e-89,-7.753866349812599e-06,2.3365020751953125e-05,0.0,0.0
-0.69,0.6,-3.583146714627069e-89,-7.890701293945313e-06,2.3365020751953125e-05,0.0,0.0
-0.68875,0.6,-7.23196400005e-89,-1.6379440135788178e-05,2.3365020751953125e-05,0.0,0.0
-0.6875,0.6,-1.458054202360448e-88,-3.839156124740839e-05,2.3365020751953125e-05,0.0,0.0
-0.68625,0.6,-2.9364087827709885e-88,-4.68154102563858e-05,2.3365020751953125e-05,0.0,0.0
-0.685,0.6,-5.907238080522885e-88,-3.292311012744904e-05,2.3365020751953125e-05,0.0,0.0
-0.68375,0.6,-1.1870724669182186e-87,1.3565598481800406e-05,2.3365020751953125e-05,0.0,0.0
-0.6825,0.6,-2.382837730175041e-87,-1.0978827420622107e-05,2.3365020751953125e-05,0.0,0.0
-0.6812499999999999,0.6,-4.777886889849329e-87,7.666635880013925e-05,2.3365020751953125e-05,0.0,0.0
