x,c1,c2,dc1,dc2,flux1,flux2
-0.385,0.6,-4.385961559787477e-30,2.376755774021149e-06,2.3365020751953125e-05,0.0,0.0
-0.38375000000000004,0.6,-6.80592601617543e-30,-1.7371179775800556e-05,2.3365020751953125e-05,0.0,0.0
-0.38249999999999995,0.6,-1.0547168125500264e-29,-1.6874732822179778e-06,2.3365020751953125e-05,0.0,0.0
-0.38125,0.6,-1.632339705990993e-29,-6.277163920458411e-06,2.3365020751953125e-05,0.0,0.0
-0.38,0.6,-2.522963912623882e-29,-1.1770792007446286e-05,2.3365020751953125e-05,0.0,0.0
-0.37875000000000003,0.6,-3.894369322854855e-29,2.6737005966715513e-05,2.3365020751953125e-05,0.0,0.0
-0.37749999999999995,0.6,-6.003280254878248e-29,-2.7181559428572657e-06,2.3365020751953125e-05,0.0,0.0
-0.37625,0.6,-9.241985160450881e-29,-4.636763811577112e-06,2.3365020751953125e-05,0.0,0.0
-0.375,0.6,-1.4209109388546287e-28,1.4919787645339966e-05,2.3365020751953125e-05,0.0,0.0
-0.37375,0.6,-2.1816906132776288e-28,-9.003372993320226e-06,2.3365020751953125e-05,0.0,0.0
-0.37249999999999994,0.6,-3.3453684026654722e-28,-2.626088950783014e-05,2.3365020751953125e-05,0.0,0.0
-0.37124999999999997,0.6,-5.122936614057319e-28,2.9169491282664235e-06,2.3365020751953125e-05,0.0,0.0
-0.37,0.6,-7.834621394772965e-28,4.7240734100341796e-07,2.3365020751953125e-05,0.0,0.0
-0.36875,0.6,-1.1965773967047634e-27,8.18815635284409e-06,2.3365020751953125e-05,0.0,0.0
-0.36749999999999994,0.6,-1.8251016808081266e-27,1.0853542108088731e-05,2.3365020751953125e-05,0.0,0.0
-0.36624999999999996,0.6,-2.7800752869995954e-27,-6.823519940953701e-06,2.3365020751953125e-05,0.0,0.0
-0.365,0.6,-4.229110119469834e-27,-1.2404963970184327e-05,2.3365020751953125e-05,0.0,0.0
-0.36375,0.6,-6.4248661811408436e-27,1.5501979724504052e-05,2.3365020751953125e-05,0.0,0.0
-0.36249999999999993,0.6,-9.747686120668591e-27,-1.3243337161839007e-06,2.3365020751953125e-05,0.0,0.0
-0.36124999999999996,0.6,-1.4769338058490957e-26,8.550182678736744e-06,2.3365020751953125e-05,0.0,0.0
-0.36,0.6,-2.234818441436345e-26,-8.939514160156249e-06,2.3365020751953125e-05,0.0,0.0
-0.35875,0.6,-3.3771071689428384e-26,1.2320837774313993e-06,2.3365020751953125e-05,0.0,0.0
-0.35750000000000004,0.6,-5.096458194058287e-26,6.684416029602286e-06,2.3365020751953125e-05,0.0,0.0
-0.35624999999999996,0.6,-7.68091124303214e-26,2.7801291726063933e-05,2.3365020751953125e-05,0.0,0.0
-0.355,0.6,-1.1560518102156106e-25,-1.3936798125505447e-05,2.3365020751953125e-05,0.0,0.0
-0.35375,0.6,-1.7376476479462585e-25,1.0051829316653312e-05,2.3365020751953125e-05,0.0,0.0
-0.35250000000000004,0.6,-2.6083482878847997e-25,-1.46477073431015e-05,2.3365020751953125e-05,0.0,0.0
-0.35124999999999995,0.6,-3.9101052904220755e-25,4.935420281253758e-06,2.3365020751953125e-05,0.0,0.0
-0.35,0.6,-5.853692033316023e-25,-1.5586167573928833e-05,2.3365020751953125e-05,0.0,0.0
-0.34875,0.6,-8.751638249030589e-25,3.7379948096349826e-06,2.3365020751953125e-05,0.0,0.0
-0.34750000000000003,0.6,-1.3066714959580585e-24,9.569401592016219e-06,2.3365020751953125e-05,0.0,0.0
-0.34624999999999995,0.6,-1.9483210934334474e-24,-7.919049789197743e-06,2.3365020751953125e-05,0.0,0.0
-0.345,0.6,-2.901156562714184e-24,1.2048868089914323e-05,2.3365020751953125e-05,0.0,0.0
-0.34375,0.6,-4.314175057558361e-24,5.191970558371395e-06,2.3365020751953125e-05,0.0,0.0
-0.3425,0.6,-6.4067790875706206e-24,4.390790816396474e-06,2.336502075195312e-05,0.0,0.0
-0.34124999999999994,0.6,-9.501595334874599e-24,-1.6778548946604376e-07,2.336502075195312e-05,0.0,0.0
-0.33999999999999997,0.6,-1.4072378095187418e-23,-1.9018936157226578e-06,2.336502075195312e-05,0.0,0.0
-0.33875,0.6,-2.0813830618365193e-23,1.9260735367424775e-06,2.3365020751953118e-05,0.0,0.0
-0.3375,0.6,-3.0743226759675205e-23,1.2920247390866278e-05,2.3365020751953115e-05,0.0,0.0
-0.33624999999999994,0.6,-4.534810395006449e-23,-7.0406875945627686e-06,2.336502075195311e-05,0.0,0.0
-0.33499999999999996,0.6,-6.680060547404544e-23,-7.646813243627548e-06,2.3365020751953105e-05,0.0,0.0
-0.33375,0.6,-9.826810034398413e-23,2.973745684139431e-06,2.3365020751953095e-05,0.0,0.0
-0.3325,0.6,-1.443626763463411e-22,-6.347492337226868e-06,2.336502075195308e-05,0.0,0.0
-0.33124999999999993,0.6,-2.1179065332695194e-22,2.3784703807905307e-06,2.336502075195306e-05,0.0,0.0
-0.32999999999999996,0.6,-3.1028976410530395e-22,2.4478619098663328e-05,2.336502075195303e-05,0.0,0.0
-0.32875,0.6,-4.539794480940716e-22,7.71967537933961e-06,2.3365020751952986e-05,0.0,0.0
-0.3275,0.6,-6.633035321779198e-22,-3.996077235788107e-06,2.3365020751952925e-05,0.0,0.0
-0.32625000000000004,0.6,-9.67821118131656e-22,-5.665481092873961e-06,2.3365020751952834e-05,0.0,0.0
-0.32499999999999996,0.6,-1.4102101759184393e-21,1.711547374725342e-05,2.33650207519527e-05,0.0,0.0
-0.32375,0.6,-2.052002414084871e-21,1.7068965854123233e-05,2.3365020751952512e-05,0.0,0.0
-0.3225,0.6,-2.9817860882148647e-21,-2.0312657300382852e-05,2.3365020751952237e-05,0.0,0.0
-0.32125000000000004,0.6,-4.3269216455860114e-21,-2.143270687665791e-06,2.336502075195184e-05,0.0,0.0
-0.31999999999999995,0.6,-6.270250087175646e-21,-1.9073181152343748e-05,2.3365020751951268e-05,0.0,0.0
-0.31875,0.6,-9.073886838060535e-21,-7.670541817788033e-06,2.336502075195045e-05,0.0,0.0
-0.3175,0.6,-1.3113056215838209e-20,-6.747257485985757e-06,2.3365020751949273e-05,0.0,0.0
-0.31625000000000003,0.6,-1.8924132895847683e-20,9.374100430868568e-06,2.3365020751947585e-05,0.0,0.0
-0.31499999999999995,0.6,-2.7272755751561333e-20,6.459442824125291e-06,2.336502075194517e-05,0.0,0.0
-0.31375,0.6,-3.925025878938377e-20,3.319412770215422e-06,2.336502075194172e-05,0.0,0.0
-0.3125,0.6,-5.640999095164903e-20,1.753040123730898e-06,2.3365020751936798e-05,0.0,0.0
-0.31125,0.6,-8.095974168532624e-20,-2.3502545151859526e-06,2.336502075192978e-05,0.0,0.0
-0.30999999999999994,0.6,-1.1603296459533675e-19,4.149211645126343e-06,2.3365020751919796e-05,0.0,0.0
-0.30874999999999997,0.6,-1.6607050454397058e-19,-3.609485367778687e-06,2.3365020751905606e-05,0.0,0.0
-0.3075,0.6,-2.3735705939358054e-19,3.909615613520146e-06,2.336502075188547e-05,0.0,0.0
-0.30625,0.6,-3.3877398852840428e-19,6.974262360017744e-06,2.336502075185694e-05,0.0,0.0
-0.30499999999999994,0.6,-4.82854161063157e-19,-5.663215816020966e-06,2.3365020751816566e-05,0.0,0.0
-0.30374999999999996,0.6,-6.872578484192257e-19,1.0625542716588826e-05,2.3365020751759517e-05,0.0,0.0
-0.3025,0.6,-9.768346762176133e-19,7.4624544568359835e-06,2.3365020751679022e-05,0.0,0.0
-0.30125,0.6,-1.3865001017591965e-18,6.921471315436066e-06,2.3365020751565604e-05,0.0,0.0
-0.29999999999999993,0.6,-1.965242251688453e-18,1.6558170318603525e-06,2.3365020751406023e-05,0.0,0.0
-0.29874999999999996,0.6,-2.7816950680218663e-18,2.2694330336526047e-06,2.3365020751181813e-05,0.0,-4.336808689942018e-20
-0.2975,0.6,-3.9318785841420215e-18,-2.1755674295127386e-06,2.336502075086725e-05,0.0,-4.336808689942018e-20
-0.29625,0.6,-5.549933108057089e-18,-9.895359585061661e-07,2.3365020750426534e-05,0.0,-8.673617379884036e-20
-0.29500000000000004,0.6,-7.82298326391369e-18,-6.345967948436736e-06,2.3365020749809972e-05,0.0,-8.673617379884036e-20
-0.29374999999999996,0.6,-1.1011690201090399e-17,-9.695999324321747e-06,2.336502074894861e-05,0.0,-1.3010426069826053e-19
-0.2925,0.6,-1.547862632202026e-17,2.4042380973696666e-07,2.3365020747746983e-05,0.0,-2.168404344971009e-19
-0.29125,0.6,-2.1727391246904848e-17,-2.0879754258785398e-05,2.336502074607305e-05,0.0,-3.035766082959412e-19
-0.29000000000000004,0.6,-3.045645402440326e-17,-7.195842266082772e-07,2.3365020743744495e-05,0.0,-4.336808689942018e-19
-0.28874999999999995,0.6,-4.263315378789308e-17,-1.024540733778849e-05,2.3365020740509947e-05,0.0,-6.071532165918824e-19
-0.2875,0.6,-5.959525223152658e-17,-1.4892653562128544e-05,2.336502073602333e-05,0.0,-8.673617379884035e-19
-0.28625,0.6,-8.31900863323261e-17,-2.271129535511136e-06,2.336502072980889e-05,0.0,-1.1709383462843449e-18
-0.28500000000000003,0.6,-1.15964965720304e-16,5.0984840095043195e-06,2.3365020721213568e-05,0.0,-1.645276796746753e-18
-0.28374999999999995,0.6,-1.6142734217649288e-16,2.9025875194929546e-06,2.3365020709342133e-05,0.0,-2.2930875948068417e-18
-0.2825,0.6,-2.243999238733002e-16,-6.079043410718442e-06,2.3365020692968952e-05,0.0,-3.2038174196946657e-18
-0.28125,0.6,-3.1150484898295048e-16,-9.826908353716135e-07,2.3365020670418123e-05,0.0,-4.415413347447217e-18
-0.28,0.6,-4.318224126787866e-16,-3.7200927734374787e-07,2.3365020639402223e-05,0.0,-6.101347725662176e-18
-0.27874999999999994,0.6,-5.977822593406861e-16,9.12125992355868e-06,2.3365020596811045e-05,0.0,-8.394435320469018e-18
-0.27749999999999997,0.6,-8.263556387011766e-16,-1.5539876483380796e-05,2.3365020538446595e-05,0.0,-1.1598252740163683e-17
-0.27625,0.6,-1.1406397078589122e-15,1.0916462563909582e-06,2.336502045866335e-05,0.0,-1.5924219408380846e-17
-0.275,0.6,-1.5720836206410645e-15,1.1264160275459281e-06,2.3365020348023722e-05,0.0,-2.1852094786445343e-17
-0.27374999999999994,0.6,-2.1642596650159072e-15,-1.1054116373416035e-05,2.336502019705032e-05,0.0,-2.994295349861842e-17
-0.27249999999999996,0.5999999999999998,-2.95637382454813e-15,-4.6918172575533395e-06,2.3365020061025348e-05,-3.0438975992530536e-18,-4.076058067459254e-17
-0.27125,0.5999999999999982,-3.8914194371928635e-15,5.9140416886657485e-06,2.336501993282754e-05,-2.4256313103931947e-17,-5.344032508181051e-17
-0.27,0.5999999999999953,-5.0254436607708804e-15,5.937530994415283e-06,2.336501974747557e-05,-6.337703799264016e-17,-6.875468076816826e-17
-0.26874999999999993,0.599999999999991,-6.42993503949126e-15,3.1315520755015326e-06,2.336501949833553e-05,-1.2188600823082041e-16,-8.761979856941604e-17
-0.26749999999999996,0.5999999999999854,-8.197335911607647e-15,1.8563570082187654e-06,2.3365019159240103e-05,-1.9647911769782312e-16,-1.1124456390787518e-16
-0.26625,0.5999999999999784,-1.0462293017711026e-14,2.8020480740815385e-06,2.3365018700696845e-05,-2.9002679164530366e-16,-1.414016473355595e-16
-0.265,0.5999999999999701,-1.3393613015703772e-14,6.75080642104149e-06,2.336501807659977e-05,-4.0087562176022164e-16,-1.8025403218657753e-16
-0.26375000000000004,0.5999999999999605,-1.723130853060418e-14,1.322754623834045e-06,2.3365017249618716e-05,-5.288521356949794e-16,-2.308754316199257e-16
-0.26249999999999996,0.5999999999999487,-2.221915799058946e-14,-5.560158751904981e-07,2.336501627457807e-05,-6.840448346645544e-16,-2.9633413778373805e-16
-0.26125,0.5999999999999328,-2.853163953162386e-14,7.259152941405777e-06,2.3365015053214843e-05,-8.923607295804881e-16,-3.7879584451755434e-16
-0.26,0.5999999999999129,-3.663563482601293e-14,-4.117555618286136e-06,2.3365013406328355e-05,-1.1519756502875734e-15,-4.841450591125396e-16
-0.25875000000000004,0.5999999999998883,-4.708205048618155e-14,-9.57614728249608e-07,2.3365011317616783e-05,-1.4723682342787648e-15,-6.193017019345826e-16
-0.25749999999999995,0.5999999999998569,-6.043806567668576e-14,1.9652818515896806e-06,2.3365008738185255e-05,-1.8789277859282415e-15,-7.912263509310402e-16
-0.25625,0.5999999999998161,-7.743604711832331e-14,-1.1403404350858181e-05,2.3365005383557922e-05,-2.403481060009316e-15,-1.0090127518236347e-15
-0.255,0.5999999999997655,-9.92610740920684e-14,-3.156706839799881e-06,2.3365001056425977e-05,-3.0521158517204937e-15,-1.2873166074789388e-15
-0.25375000000000003,0.5999999999997014,-1.2714016838967689e-13,5.916717539075762e-06,2.3364995647933893e-05,-3.8689158213950356e-15,-1.6410240137251785e-15
-0.25249999999999995,0.59999999999962,-1.6263812553636208e-13,1.3378059864044189e-06,2.3364988762873852e-05,-4.9028435391423875e-15,-2.0891627186894746e-15
-0.25125,0.5999999999995167,-2.0789218535103989e-13,4.040924962610005e-06,2.3364980022326592e-05,-6.206331022023948e-15,-2.6576939433919923e-15
-0.25,0.5999999999993854,-2.6544105019732426e-13,6.340444087982178e-06,2.3364968952138267e-05,-7.856256335585232e-15,-3.3770620848361245e-15
-0.24875000000000003,0.5999999999992193,-3.386191404428975e-13,1.235399079974741e-05,2.3364954959859337e-05,-9.932443864775486e-15,-4.287195598529081e-15
-0.24749999999999994,0.5999999999990089,-4.3145653346193955e-13,6.567616015671802e-08,2.336493732098798e-05,-1.2549084492906315e-14,-5.436065009592483e-15
-0.24624999999999997,0.5999999999987423,-5.491346553906846e-13,-6.058717933483437e-06,2.3364915063642442e-05,-1.5847837365329243e-14,-6.884957556331506e-15
-0.245,0.5999999999984049,-6.981006050643184e-13,-3.7222838401794445e-06,2.336488704114049e-05,-2.0002028462348664e-14,-8.709786364358153e-15
-0.24375000000000002,0.5999999999979778,-8.864470304464142e-13,-1.0525446559768173e-05,2.3364851790269932e-05,-2.523403036004679e-14,-1.1005270045966186e-14
-0.24249999999999994,0.5999999999974385,-1.1242934070416478e-12,-6.795973535627119e-06,2.3364807522851313e-05,-3.180736110695165e-14,-1.3889144825571242e-14
-0.24124999999999996,0.5999999999967577,-1.4242515526607559e-12,1.015899361809715e-05,2.3364751989628894e-05,-4.006189368958857e-14,-1.7507425630752804e-14
-0.24,0.5999999999958991,-1.802100089012079e-12,2.0059967041015684e-06,2.336468240407293e-05,-5.041795973770302e-14,-2.2041588931646926e-14
-0.23875000000000002,0.5999999999948178,-2.2774656387777544e-12,2.003481492865829e-06,2.3364595329925665e-05,-6.339426325465553e-14,-2.771628141839261e-14
-0.23749999999999993,0.5999999999934574,-2.874788237481384e-12,5.49693591892716e-06,2.3364486504397073e-05,-7.963354097233894e-14,-3.480946000194995e-14
-0.23624999999999996,0.599999999991748,-3.6244267329947207e-12,5.828067020047456e-06,2.336435066317588e-05,-9.993274382915501e-14,-4.366456469399177e-14
-0.235,0.5999999999896026,-4.564076282273156e-12,-6.462952643632863e-06,2.3364181312975215e-05,-1.2527522964302096e-13,-5.4705469754862126e-14
-0.23375,0.599999999986913,-5.740438661941221e-12,1.093846468254919e-05,2.3363970481360814e-05,-1.5687833790269805e-13,-6.845420768859106e-14
-0.23249999999999993,0.5999999999835447,-7.211298489538975e-12,3.8753686100244475e-06,2.3363708314217934e-05,-1.9624542063004928e-13,-8.555295144194174e-14
-0.23124999999999996,0.5999999999793321,-9.048147871327365e-12,5.503192369360477e-06,2.3363382725519354e-05,-2.452172498260477e-13,-1.0679149079796668e-13
-0.22999999999999998,0.5999999999740694,-1.1339185046353857e-11,1.017330408096314e-05,2.3362978931123227e-05,-3.0606702068614045e-13,-1.331384330040264e-13
-0.22875,0.5999999999675024,-1.4193135286791629e-11,-1.0643139209132624e-05,2.3362478767813207e-05,-3.8158716637870515e-13,-1.6578048883750945e-13
-0.22750000000000004,0.5999999999593177,-1.7743887572029683e-11,-6.504520867019713e-06,2.3361860046140244e-05,-4.751993368029215e-13,-2.0617029134264997e-13
-0.22624999999999995,0.5999999999491284,-2.2156002596505062e-11,-5.359220986720053e-06,2.3361095681342307e-05,-5.9110254939463e-13,-2.560823487941441e-13
-0.22499999999999998,0.5999999999364586,-2.763153627244725e-11,3.850832581519799e-06,2.3360152584004994e-05,-7.344304174148816e-13,-3.1768209482301023e-13
-0.22375,0.5999999999207224,-3.4418258186874503e-11,1.167481088777992e-05,2.335899054661648e-05,-9.114625531105383e-13,-3.9360854256920845e-13
-0.22250000000000003,0.5999999999011999,-4.2819408889587746e-11,4.820146001875518e-06,2.3357560601183476e-05,-1.129870459345983e-12,-4.870713804071974e-13
-0.22124999999999995,0.5999999998770095,-5.320590243799234e-11,-9.967253019567586e-06,2.335580332191601e-05,-1.3989889975640768e-12,-6.019719499348458e-13
-0.21999999999999997,0.5999999998470688,-6.603044533505556e-11,-1.7682361602784809e-06,2.335364668637561e-05,-1.7302081886357359e-12,-7.430419154312931e-13
-0.21875,0.5999999998100541,-8.1845084755151e-11,-1.3345037586987019e-05,2.3351003459956294e-05,-2.137368859916715e-12,-9.160145488266643e-13
-0.21750000000000003,0.5999999997643474,-1.0132186937332832e-10,-8.838099930435616e-06,2.334776823180603e-05,-2.637286726893742e-12,-1.127824564425492e-12
-0.21624999999999994,0.5999999997079727,-1.252778782981555e-10,-1.5981299104168498e-07,2.334381379898772e-05,-3.2503613461767194e-12,-1.386848917498719e-12
-0.21499999999999997,0.5999999996385202,-1.5470497082040534e-10,6.1048345267782425e-06,2.333898685763611e-05,-4.0013159289826325e-12,-1.7031901632319838e-12
-0.21375,0.5999999995530558,-1.9080559713174208e-10,6.242953939309542e-08,2.3333102955839548e-05,-4.9200583386067864e-12,-2.0890155978756792e-12
-0.21250000000000002,0.5999999994480099,-2.350352490133479e-10,1.0733469389383882e-06,2.3325940565864164e-05,-6.042737179232961e-12,-2.558955662385759e-12
-0.21124999999999994,0.5999999993190448,-2.891531213936739e-10,7.019743006677487e-06,2.331723400668959e-05,-7.41299096488745e-12,-3.1305756706574707e-12
-0.20999999999999996,0.5999999991608972,-3.552824182083806e-10,-1.260056972503601e-05,2.330666512019141e-05,-9.083425041322459e-12,-3.8249332981509305e-12
-0.20875,0.5999999989671875,-4.359817799593234e-10,-7.739478186715582e-07,2.3293853571740384e-05,-1.111737706559722e-11,-4.667232876218175e-12
-0.20750000000000002,0.5999999987301934,-5.343299544479207e-10,-8.878421038395479e-07,2.327834553707102e-05,-1.3591002894506113e-11,-5.687595216303208e-12
-0.20624999999999993,0.5999999984405772,-6.540258625270872e-10,-5.4320375784296104e-06,2.3259600177944102e-05,-1.659577113591066e-11,-6.921959259573694e-12
-0.20499999999999996,0.5999999980870627,-7.995067009067538e-10,-1.252028346051398e-07,2.3236974280180234e-05,-2.0241388797828838e-11,-8.413137840470458e-12
-0.20375,0.5999999976560492,-9.760870468733536e-10,1.7346560535966282e-06,2.32097040418636e-05,-2.465927776914862e-11,-1.0212050137264027e-11
-0.2025,0.5999999971311519,-1.190122403276853e-09,1.7903953604403444e-06,2.3176884107083302e-05,-3.00066683712975e-11,-1.2379158090855373e-11
-0.20124999999999993,0.5999999964926569,-1.449200948773288e-09,-4.868421060962025e-06,2.3137443141283548e-05,-3.647143060920167e-11,-1.4986135973122337e-11
-0.19999999999999996,0.5999999957168725,-1.762368195445326e-09,-7.514953613278752e-06,2.309011583108249e-05,-4.4277761521833127e-11,-1.811780841998699e-11
-0.19874999999999998,0.5999999947753617,-2.1403892940954773e-09,2.25998463504809e-05,2.3033410181354588e-05,-5.369286910428869e-11,-2.1874393095477895e-11
-0.1975,0.5999999936340337,-2.596055050454802e-09,5.387658216067515e-06,2.2965570682216552e-05,-6.503481642919275e-11,-2.6374092460760418e-11
-0.19625000000000004,0.599999992252068,-3.144537724371043e-09,3.997214604173349e-07,2.288453487288289e-05,-7.868172725226768e-11,-3.175607866132222e-11
-0.19499999999999995,0.599999990580647,-3.8038041701435835e-09,1.1884380876972522e-06,2.2787885159972904e-05,-9.508254579190279e-11,-3.818392651762717e-11
-0.19374999999999998,0.5999999885614598,-4.595094258094937e-09,-7.570182788130264e-07,2.267279256090715e-05,-1.1476962162484515e-10,-4.584954927386916e-11
-0.1925,0.5999999861249398,-5.543473590623939e-09,-6.315353829430825e-06,2.2535953643296885e-05,-1.3837340902278245e-10,-5.4977700313812476e-11
-0.19125000000000003,0.5999999831881939,-6.678470565586528e-09,-7.90907135234109e-06,2.237351881294314e-05,-1.6663958776232113e-10,-6.583110891535213e-11
-0.18999999999999995,0.5999999796525688,-8.03480881370287e-09,-5.2813720703148714e-06,2.2181011058830524e-05,-2.0044900302866423e-10,-7.871632226792192e-11
-0.18874999999999997,0.5999999754007973,-9.653247037919438e-09,-1.8284914223287707e-06,2.195323527812848e-05,-2.4084083215703164e-10,-9.399033298353437e-11
-0.1875,0.5999999702936553,-1.1581539439062907e-08,4.228553734719753e-06,2.168417540897305e-05,-2.890394851983108e-10,-1.1206807427855628e-10
-0.18625000000000003,0.5999999641660514,-1.3875531011863038e-08,1.3818707945700837e-06,2.1366882553101874e-05,-3.4648577146518045e-10,-1.3343087079025276e-10
-0.18499999999999994,0.5999999568224583,-1.660040288541318e-08,-9.292228072887987e-06,2.0993346263216417e-05,-4.148729819620145e-10,-1.5863593559963842e-10
-0.18374999999999997,0.5999999480315827,-1.9832084084967207e-08,-8.035470468403805e-06,2.0554355350185793e-05,-4.961885810702507e-10,-1.883270066532338e-10
-0.1825,0.5999999375201548,-2.365884657363336e-08,-3.2958585396425377e-06,2.0039345108205375e-05,-5.927623253896598e-10,-2.2324621432891473e-10
-0.18125000000000002,0.5999999249657009,-2.818310156171896e-08,3.571503038979351e-06,1.9436228702290892e-05,-7.073217173726503e-10,-2.6424727515178025e-10
-0.17999999999999994,0.5999999099881476,-3.352341502013672e-08,-1.6347856521603532e-05,1.8731215412570723e-05,-8.430557942398255e-10,-3.123100963037034e-10
-0.17874999999999996,0.5999998921400742,-3.9816760583151964e-08,-7.014149785933288e-06,1.790860699348029e-05,-1.0036884544594198e-09,-3.6855687227425274e-10
-0.1775,0.5999998708954202,-4.722102757371512e-08,-1.6927697770396932e-05,1.6950599797949106e-05,-1.193562549836602e-09,-4.342697418113555e-10
-0.17625000000000002,0.5999998456364115,-5.591780099462929e-08,-2.0419065398291636e-05,1.583704817015308e-05,-1.4177362517444432e-09,-5.109100575766134e-10
-0.17499999999999993,0.5999998156384528,-6.611542811375377e-08,-2.8300322592267335e-05,1.4545237407986855e-05,-1.6820932625624153e-09,-6.001392948676472e-10
-0.17374999999999996,0.5999997800526876,-7.80523841608751e-08,-2.9265277355472463e-05,1.304963694281902e-05,-1.9934687082236474e-09,-7.038416005350403e-10
-0.1725,0.5999997378858952,-9.200094530156127e-08,-3.6560555454423493e-05,1.1321651786244669e-05,-2.359792717203141e-09,-8.241479403575192e-10
-0.17125,0.5999996879773495,-1.0827117189884402e-07,-3.960204231079345e-05,9.32938098177627e-06,-2.7902539242145734e-09,-9.63461755623847e-10
-0.16999999999999993,0.5999996289722176,-1.2721519825175407e-07,-4.8546808957938836e-05,7.037366785728194e-06,-3.295485365986065e-09,-1.1244859796295023e-09
-0.16874999999999996,0.5999995592910203,-1.4923181568626277e-07,-5.7401809026247363e-05,4.406382314525725e-06,-3.887775542707364e-09,-1.3102511892354537e-09
-0.16749999999999998,0.5999994770946216,-1.7477132467734923e-07,-6.517614491285961e-05,1.3932069222732935e-06,-4.581307656620262e-09,-1.524144577013482e-09
-0.16625,0.5999993802441471,-2.04340617155502e-07,-8.28109047605885e-05,-2.049510914481356e-06,-5.392430380804676e-09,-1.7699393207434638e-09
-0.16500000000000004,0.5999992662551608,-2.3850843260190787e-07,-9.191086918125535e-05,-5.97338994529073e-06,-6.339963829949291e-09,-2.051823798186877e-09
-0.16374999999999995,0.5999991322453501,-2.779107098557771e-07,-0.00012069311486317957,-1.0434330571240658e-05,-7.445544768089818e-09,-2.3744299431992895e-09
-0.16249999999999998,0.5999989748748822,-3.2325593047353785e-07,-0.00013513976242451875,-1.5492481076628817e-05,-8.734015473867347e-09,-2.7428598607198663e-09
-0.16125,0.5999987902785028,-3.753303181980307e-07,-0.00016596504100352405,-2.121205177302299e-05,-1.02338610565646e-08,-3.1627096117384233e-09
-0.16000000000000003,0.5999985739883387,-4.35002721382593e-07,-0.00018773872375454914,-2.7660959007858033e-05,-1.1977700504686847e-08,-3.6400888372110917e-09
-0.15874999999999995,0.5999983208462606,-5.032289614978454e-07,-0.00021866375227697077,-3.491033405611521e-05,-1.4002837129355031e-08,-4.18163461812413e-09
-0.15749999999999997,0.5999980249045332,-5.810553785563929e-07,-0.0002660538897840681,-4.303372976316444e-05,-1.635187459010439e-08,-4.794517652481015e-09
-0.15625,0.5999976793133502,-6.696212435937563e-07,-0.00029632114456035197,-5.2106101234405955e-05,-1.9073405156276244e-08,-5.486438473052322e-09
-0.15500000000000003,0.5999972761937026,-7.701596377955363e-07,-0.00034893330797647337,-6.220230528508619e-05,-2.2222777403693522e-08,-6.265611028133996e-09
-0.15374999999999994,0.5999968064938838,-8.839963165107253e-07,-0.0003978509128739205,-7.33954403319137e-05,-2.5862950999520754e-08,-7.14073049574548e-09
-0.15249999999999997,0.5999962598277547,-1.0125459822090657e-06,-0.00046919540237677637,-8.575428752144454e-05,-3.006544686644643e-08,-8.120921696683193e-09
-0.15125,0.5999956242927247,-1.1573052835834362e-06,-0.0005543939927115105,-9.934062875885386e-05,-3.4911401470530316e-08,-9.21566391336691e-09
-0.15000000000000002,0.5999948862652029,-1.3198417356078354e-06,-0.0006314344704154706,-0.00011420545673129778,-4.049273460384655e-08,-1.0434687303551449e-08
-0.14874999999999994,0.5999940301710837,-1.501777617151819e-06,-0.000741190028284322,-0.00013038454349005753,-4.691344049828422e-08,-1.1787835422499165e-08
-0.14749999999999996,0.5999930382285962,-1.7047677465618641e-06,-0.0008560629973981548,-0.00014789320419972274,-5.429101274899428e-08,-1.3284887626904612e-08
-0.14625,0.5999918901606439,-1.9304698608788546e-06,-0.0009804922703029462,-0.0001667197008076715,-6.275801389686901e-08,-1.493533433783616e-08
-0.14500000000000002,0.5999905628734944,-2.180506128216436e-06,-0.0011395254644739339,-0.00018681739391834817,-7.246380117777564e-08,-1.6748097276053447e-08
-0.14374999999999993,0.5999890300984541,-2.456414106096568e-06,-0.0013197246138574315,-0.00020809592138526511,-8.357642022019005e-08,-1.87311858670659e-08
-0.14249999999999996,0.5999872619928788,-2.75958521711917e-06,-0.0015151859311366422,-0.00023040993308298674,-9.628467904252639e-08,-2.0891280033084056e-08
-0.14125,0.5999852246966222,-3.0911885491506253e-06,-0.0017518608293833893,-0.00025354668148991344,-1.1080041487070027e-07,-2.3233228565590716e-08
-0.14,0.599982879839726,-3.452077496402548e-06,-0.002008450555798902,-0.00027721124339841197,-1.2736096670017105e-07,-2.5759451196345676e-08
-0.13874999999999993,0.5999801839968871,-3.8426764413419456e-06,-0.00231100134704576,-0.00030100908593588827,-1.4623186657219098e-07,-2.846923137684058e-08
-0.13749999999999996,0.5999770880839387,-4.2628443342435535e-06,-0.0026608015480427127,-0.0003244264533059926,-1.6770976265198825e-07,-3.135788564056477e-08
-0.13624999999999998,0.5999735366912923,-4.711711656596062e-06,-0.0030390853763258008,-0.00034680760015071144,-1.9212558709607285e-07,-3.4415794274080415e-08
-0.135,0.5999694673490048,-5.187486857685214e-06,-0.003474158722617915,-0.0003673283519560755,-2.1984798142947904e-07,-3.762727688144641e-08
-0.13375000000000004,0.5999648097178375,-5.687227929617759e-06,-0.00397935333047883,-0.0003849668286077801,-2.5128699180874675e-07,-4.0969295299971185e-08
